,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
3867,3867,2024-12-30,2023-07-11,within an hour,99%,98%,t,4,9,t,t,59.347567,18.066662,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,047.00",5,45,1,3,3,45,t,26,56,86,361,2024-12-30,59,59,5,2024-03-11,2024-12-17,4.86,4.68,4.71,4.93,4.93,4.9,4.64,,f,4,4,0,0
3868,3868,2024-12-30,2023-07-11,within an hour,99%,98%,t,4,9,t,t,59.34743329999999,18.0664185,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$1,213.00",3,193,1,3,3,193,t,27,57,87,362,2024-12-30,115,115,14,2024-03-18,2024-12-27,4.8,4.75,4.7,4.84,4.9,4.88,4.7,,f,4,4,0,0
3870,3870,2024-12-30,2023-12-05,within an hour,100%,100%,t,9,13,t,t,59.346526,18.0610965,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,"$1,962.00",1,50,1,1,50,50,t,27,55,83,339,2024-12-30,0,0,0,,,,,,,,,,,f,9,0,9,0
3878,3878,2024-12-30,2015-01-12,within an hour,100%,96%,t,1,1,t,t,59.34138782681306,18.09053709325408,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,326.00",5,21,1,3,21,21,t,15,35,35,35,2024-12-30,34,34,2,2024-04-28,2024-12-08,4.94,4.94,4.91,4.94,4.97,4.94,4.82,,f,1,1,0,0
3894,3894,2024-12-30,2023-07-11,within an hour,99%,98%,t,4,9,t,t,59.347567,18.066662,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$1,263.00",3,162,1,3,3,162,t,28,58,88,363,2024-12-30,115,115,15,2024-03-12,2024-12-27,4.88,4.76,4.91,4.85,4.89,4.89,4.81,,f,4,4,0,0
3897,3897,2024-12-30,2021-08-05,,,100%,t,1,1,t,t,59.34105551777253,18.04967987480514,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,2,10,2,2,10,10,t,0,0,0,0,2024-12-30,6,6,0,2024-05-20,2024-07-22,4.67,4.67,4.5,4.83,5.0,4.83,4.5,,t,1,1,0,0
3916,3916,2024-12-30,2013-09-16,within a few hours,100%,79%,t,6,10,t,t,59.34300211847907,18.044718398580155,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"$5,500.00",3,10,3,3,10,10,t,29,59,89,269,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
3928,3928,2024-12-30,2023-12-08,within a few hours,100%,97%,t,1,1,t,t,59.34822130000001,18.0485883,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$1,400.00",2,1125,2,2,1125,1125,t,13,40,65,139,2024-12-30,23,23,0,2024-04-28,2024-11-02,4.96,4.91,4.96,4.96,5.0,4.91,4.91,,f,1,1,0,0
3930,3930,2024-12-30,2015-09-07,within an hour,100%,90%,t,5,7,t,t,59.27343699999999,17.9849722,Tiny home,Entire home/apt,4,1.0,1 bath,1.0,2.0,$789.00,2,365,2,2,365,365,t,23,33,33,83,2024-12-30,21,21,1,2024-05-14,2024-12-09,5.0,5.0,4.95,5.0,5.0,4.9,4.86,,f,4,1,3,0
3934,3934,2024-12-30,2023-08-08,,,100%,t,2,2,t,t,59.27667169999999,17.9670839,Entire villa,Entire home/apt,6,,2 baths,4.0,,,3,14,3,3,14,14,t,0,0,0,0,2024-12-30,5,5,0,2024-07-07,2024-08-08,4.8,4.8,4.6,4.6,5.0,4.6,4.4,,t,1,1,0,0
3937,3937,2024-12-30,2019-04-11,within a few hours,100%,92%,t,1,2,t,t,59.40519,17.92334,Private room in rental unit,Private room,3,,1 private bath,,,,2,365,2,2,365,365,t,0,0,0,0,2024-12-30,9,9,0,2024-05-19,2024-09-06,4.89,4.67,4.89,4.78,5.0,4.11,5.0,,f,1,0,1,0
3938,3938,2024-12-30,2019-12-12,within an hour,100%,98%,t,12,27,t,t,59.33822670000001,18.0246296,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$875.00,4,130,3,4,3,130,t,21,39,69,344,2024-12-30,25,25,3,2024-04-08,2024-12-15,4.84,4.84,4.84,4.92,5.0,4.96,4.76,,f,12,12,0,0
3939,3939,2024-12-30,2019-12-12,within an hour,100%,98%,t,12,27,t,t,59.33822670000001,18.0246296,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"$1,136.00",6,50,3,4,3,50,t,13,37,67,332,2024-12-30,58,58,3,2024-04-11,2024-12-17,4.76,4.69,4.69,4.93,4.84,4.86,4.6,,f,12,12,0,0
3949,3949,2024-12-30,2018-10-16,within an hour,99%,98%,t,69,89,t,t,59.31863939254718,18.069495522297466,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$2,000.00",1,365,1,1,365,365,t,0,0,0,58,2024-12-30,10,10,0,2024-06-18,2024-08-21,4.8,4.9,4.7,5.0,4.9,5.0,4.8,,f,24,24,0,0
3952,3952,2024-12-30,2024-03-22,within an hour,100%,98%,t,1,2,t,t,59.30723085325747,18.01887354185708,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,$340.00,3,365,3,3,365,365,t,21,47,73,158,2024-12-30,12,12,1,2024-04-28,2024-12-06,5.0,4.92,5.0,4.92,5.0,4.67,4.92,,f,1,0,1,0
3956,3956,2024-12-30,2015-10-27,within an hour,100%,100%,t,2,3,t,t,59.28685887467461,17.926226088275953,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$840.00,45,365,45,45,365,365,t,17,47,77,257,2024-12-30,0,0,0,,,,,,,,,,,f,2,2,0,0
3967,3967,2024-12-30,2019-12-12,within an hour,100%,98%,t,12,27,t,t,59.313419,18.095355,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"$2,122.00",5,120,7,7,7,7,t,0,0,0,0,2024-12-30,16,16,0,2024-04-14,2024-09-15,5.0,4.94,4.94,5.0,5.0,4.75,4.69,,f,12,12,0,0
3972,3972,2024-12-30,2024-03-26,within an hour,100%,93%,t,1,1,t,t,59.313591,18.0959419,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"$1,134.00",7,30,1,7,30,30,t,0,0,0,79,2024-12-30,10,10,0,2024-06-11,2024-09-09,5.0,4.9,5.0,5.0,5.0,5.0,4.9,,f,1,1,0,0
3988,3988,2024-12-30,2019-12-12,within an hour,100%,98%,t,12,27,t,t,59.313419,18.095355,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"$2,405.00",8,45,1,3,45,45,t,9,30,51,299,2024-12-30,27,27,5,2024-05-15,2024-12-23,4.96,4.85,4.93,4.93,4.93,4.78,4.96,,f,12,12,0,0
3989,3989,2024-12-30,2023-09-06,within an hour,100%,98%,t,41,46,t,t,59.3456872,18.0458204,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,5.0,"$3,304.00",5,157,1,3,1125,1125,t,12,30,57,303,2024-12-30,29,29,2,2024-04-14,2024-12-16,4.79,4.79,4.86,4.86,4.93,4.93,4.66,,f,39,39,0,0
3998,3998,2024-12-30,2022-07-04,,,79%,t,1,1,t,t,59.28821,17.97363,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,$400.00,1,14,1,1,14,14,t,29,59,89,89,2024-12-30,9,9,0,2024-05-18,2024-09-27,5.0,4.89,5.0,4.89,5.0,4.89,4.89,,f,1,0,1,0
4003,4003,2024-12-30,2022-06-16,within an hour,100%,100%,t,3,4,t,t,59.34405353003995,18.051728469649408,Entire rental unit,Entire home/apt,6,,1.5 baths,5.0,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,3,3,0,0
4004,4004,2024-12-30,2014-04-04,within an hour,100%,100%,t,4,6,t,t,59.27712,17.96497,Entire home,Entire home/apt,4,1.0,1 bath,1.0,0.0,$877.00,1,365,1,1,1125,1125,t,8,8,8,189,2024-12-30,32,32,3,2024-06-12,2024-12-09,4.94,4.94,4.84,5.0,4.94,4.78,4.91,,t,3,3,0,0
4009,4009,2024-12-30,2022-06-16,within an hour,100%,100%,t,3,4,t,t,59.34435590176409,18.05193167513656,Entire rental unit,Entire home/apt,4,,1.5 baths,2.0,,,4,365,4,4,365,365,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,3,3,0,0
4033,4033,2024-12-30,2014-07-25,within an hour,100%,75%,t,1,4,t,t,59.32705,18.04194,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$2,071.00",2,365,2,2,365,365,t,10,16,16,16,2024-12-30,6,6,0,2024-04-26,2024-09-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4035,4035,2024-12-30,2013-11-05,within a few hours,100%,70%,t,1,1,t,t,59.27321026751099,18.07904895131792,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"$1,100.00",2,365,2,2,365,365,t,15,31,47,173,2024-12-30,10,10,1,2024-04-29,2024-12-08,4.9,5.0,5.0,4.9,4.9,4.9,5.0,,f,1,1,0,0
4038,4038,2024-12-30,2016-05-31,within an hour,100%,100%,t,2,2,t,t,59.3157198,18.0839091,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,0.0,$896.00,2,1125,2,3,1125,1125,t,12,14,39,293,2024-12-30,26,26,3,2024-04-27,2024-12-26,4.77,4.73,4.73,5.0,4.92,4.96,4.73,,f,2,2,0,0
4045,4045,2024-12-30,2018-09-06,within a day,83%,94%,t,2,3,t,t,59.41525,17.93629,Entire townhouse,Entire home/apt,6,2.0,2 baths,4.0,4.0,"$2,278.00",3,365,3,3,365,365,t,30,60,90,90,2024-12-30,12,12,0,2024-05-18,2024-08-26,4.75,4.83,4.5,4.92,4.92,4.83,4.75,,f,1,1,0,0
4058,4058,2024-12-30,2021-07-10,within an hour,100%,100%,t,1,1,t,t,59.26644232762122,18.13284051353407,Private room in rental unit,Private room,1,0.5,Shared half-bath,1.0,1.0,$400.00,1,7,1,1,7,7,t,27,57,87,362,2024-12-30,15,15,0,2024-04-21,2024-11-24,4.93,4.87,4.8,4.87,4.8,4.8,4.87,,f,1,0,1,0
4072,4072,2024-12-30,2023-09-06,within an hour,100%,98%,t,41,46,t,t,59.3472488,18.051788,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$1,356.00",6,103,1,3,3,103,t,16,40,70,282,2024-12-30,40,40,2,2024-04-21,2024-12-13,4.95,4.95,4.95,4.95,4.95,4.88,4.83,,f,39,39,0,0
4076,4076,2024-12-30,2015-12-03,within an hour,100%,94%,t,1,1,t,t,59.31866,18.06993,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,$950.00,1,8,1,1,8,8,t,0,18,19,66,2024-12-30,26,26,0,2024-04-27,2024-11-03,4.81,4.81,4.85,4.92,5.0,4.96,4.65,,f,1,0,1,0
4084,4084,2024-12-30,2015-07-02,within an hour,100%,100%,t,1,1,t,t,59.309571941819335,18.06350402865224,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,"$1,090.00",3,365,3,3,365,365,t,0,0,0,56,2024-12-30,9,9,0,2024-05-07,2024-07-29,5.0,4.89,5.0,5.0,5.0,4.67,4.89,,f,1,1,0,0
4086,4086,2024-12-30,2015-05-06,within an hour,100%,79%,t,1,3,t,t,59.30439570353396,18.111567793655297,Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,$380.00,1,365,1,1,365,365,t,10,29,59,59,2024-12-30,32,32,2,2024-04-28,2024-12-15,4.84,4.84,4.66,4.81,4.97,4.59,4.69,,f,1,0,1,0
4096,4096,2024-12-30,2014-10-27,within a day,100%,63%,t,1,1,t,t,59.33995818108979,18.0054375052559,Private room in rental unit,Private room,2,0.5,Shared half-bath,1.0,1.0,"$1,114.00",2,7,2,2,7,7,t,29,59,89,269,2024-12-30,8,8,0,2024-08-02,2024-09-26,4.88,4.75,4.88,5.0,5.0,4.88,4.75,,f,1,0,1,0
4104,4104,2024-12-30,2024-04-12,within an hour,100%,99%,t,1,1,t,t,59.3238918,18.0711125,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$2,749.00",6,154,1,3,2,154,t,7,22,52,306,2024-12-30,53,53,2,2024-04-22,2024-12-16,4.92,4.92,5.0,4.92,4.96,4.87,4.87,,f,1,1,0,0
4106,4106,2024-12-30,2024-04-16,within an hour,100%,93%,t,1,1,t,t,59.30663657581045,18.064898618672544,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,236.00",2,365,1,2,365,365,t,25,45,68,156,2024-12-30,26,26,1,2024-04-27,2024-12-01,5.0,4.96,5.0,4.96,5.0,4.92,4.81,,f,1,1,0,0
4123,4123,2024-12-30,2024-02-19,within a few hours,100%,78%,t,1,1,f,t,59.34073,18.05932,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,7,14,7,7,14,14,t,0,0,0,0,2024-12-30,6,6,0,2024-06-17,2024-08-10,4.67,4.83,4.83,4.67,4.33,4.83,4.83,,f,1,1,0,0
4133,4133,2024-12-30,2018-01-15,within a few hours,100%,89%,t,1,2,t,t,59.3306424,18.0318154,Private room in rental unit,Private room,4,1.5,1.5 baths,1.0,3.0,"$2,500.00",2,365,2,2,365,365,t,28,58,86,266,2024-12-30,3,3,0,2024-05-19,2024-07-26,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,f,1,0,1,0
4142,4142,2024-12-30,2021-06-21,within a few hours,100%,91%,t,3,3,t,t,59.32519,18.0696,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,"$5,000.00",1,365,1,1,365,365,t,0,27,57,237,2024-12-30,1,1,0,2024-05-20,2024-05-20,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4145,4145,2024-12-30,2015-04-03,,,93%,t,1,1,t,t,59.3434804,18.0524724,Entire rental unit,Entire home/apt,4,,1.5 baths,2.0,,,3,30,3,3,30,30,t,0,0,0,0,2024-12-30,11,11,0,2024-05-20,2024-09-01,5.0,5.0,4.73,4.91,5.0,5.0,4.91,,f,1,1,0,0
4149,4149,2024-12-30,2023-02-26,within an hour,100%,82%,t,1,1,t,t,59.31367014230951,18.074796341889755,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,"$3,571.00",6,30,6,6,30,30,t,0,4,15,136,2024-12-30,15,15,0,2024-05-18,2024-08-28,4.87,4.73,4.87,4.73,4.93,4.87,4.6,,f,1,1,0,0
4158,4158,2024-12-30,2021-06-10,,,75%,t,1,1,t,f,59.35276009999999,18.0567949,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$650.00,28,90,30,30,90,90,t,8,8,8,100,2024-12-30,1,1,0,2024-06-14,2024-06-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4162,4162,2024-12-30,2015-06-16,within an hour,100%,100%,t,2,2,t,t,59.30502068115441,18.08949486931153,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,6.0,"$3,500.00",3,365,3,3,365,365,t,10,10,10,19,2024-12-30,2,2,0,2024-07-06,2024-07-21,4.5,5.0,4.5,4.0,5.0,4.0,4.5,,f,1,1,0,0
4178,4178,2024-12-30,2024-04-25,within a few hours,100%,69%,t,1,2,t,t,59.27271321621974,18.06989096558801,Private room in rental unit,Private room,2,1.0,1 bath,1.0,0.0,$580.00,2,365,1,2,365,365,t,21,49,79,259,2024-12-30,19,19,3,2024-05-12,2024-12-22,4.95,4.89,4.89,4.84,4.95,4.95,4.89,,f,1,0,1,0
4183,4183,2024-12-30,2016-07-24,within an hour,100%,99%,t,2,2,t,t,59.31538,18.06029,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"$1,900.00",3,365,3,3,365,365,t,2,2,2,7,2024-12-30,17,17,1,2024-05-20,2024-12-01,4.88,4.71,4.71,4.88,5.0,4.94,4.65,,t,2,2,0,0
4187,4187,2024-12-30,2024-04-28,within an hour,100%,80%,t,1,1,f,t,59.33896,18.06802,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,450.00",1,21,1,1,21,21,t,6,20,28,42,2024-12-30,22,22,3,2024-05-19,2024-12-15,4.95,5.0,5.0,4.95,5.0,4.95,4.82,,f,1,1,0,0
4194,4194,2024-12-30,2021-07-14,within a day,100%,75%,t,2,4,t,t,59.31649,18.0309,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"$2,900.00",3,365,3,3,365,365,t,0,11,11,11,2024-12-30,7,7,0,2024-05-17,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,2,0,0
4215,4215,2024-12-30,2016-05-02,within an hour,100%,97%,t,1,1,t,t,59.274673567260805,18.052133359014988,Private room in rental unit,Private room,4,1.0,1 shared bath,3.0,3.0,$621.00,1,21,1,1,21,21,t,7,37,67,67,2024-12-30,25,25,1,2024-05-06,2024-12-09,4.96,4.96,4.88,5.0,5.0,4.8,4.92,,f,1,0,1,0
4220,4220,2024-12-30,2018-03-05,,,88%,t,1,1,t,t,59.33814,18.02506,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"$1,257.00",1,365,1,1,365,365,t,28,58,88,268,2024-12-30,11,11,0,2024-05-19,2024-09-01,5.0,5.0,5.0,5.0,5.0,4.91,4.73,,f,1,0,1,0
4232,4232,2024-12-30,2021-10-06,within an hour,100%,69%,t,1,1,t,t,59.29651749999999,18.0720017,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,$875.00,1,365,1,1,365,365,t,23,53,79,79,2024-12-30,27,27,2,2024-05-21,2024-12-16,4.89,4.85,4.63,4.85,4.89,4.93,4.85,,f,1,1,0,0
4233,4233,2024-12-30,2014-04-16,within an hour,100%,93%,t,1,1,t,t,59.3057823,18.0362755,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,3.0,"$3,000.00",5,30,3,5,30,30,t,9,39,58,294,2024-12-30,18,18,0,2024-05-20,2024-10-28,5.0,5.0,5.0,5.0,5.0,4.94,4.89,,f,1,1,0,0
4239,4239,2024-12-30,2011-07-03,within a day,100%,60%,t,4,6,t,f,59.32723,18.02399,Private room in villa,Private room,2,1.0,1 bath,1.0,0.0,$967.00,1,365,1,1,365,365,t,0,0,0,46,2024-12-30,1,1,0,2024-05-19,2024-05-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4,0,4,0
4240,4240,2024-12-30,2011-07-03,within a day,100%,60%,t,4,6,t,f,59.32797258260428,18.024048797558123,Private room in villa,Private room,1,1.0,1 private bath,1.0,0.0,$967.00,1,365,1,1,365,365,t,0,0,0,98,2024-12-30,2,2,0,2024-05-19,2024-05-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4,0,4,0
4241,4241,2024-12-30,2011-07-03,within a day,100%,60%,t,4,6,t,f,59.32631430968203,18.023937263212176,Private room in villa,Private room,2,1.0,1 bath,1.0,0.0,$514.00,1,365,1,1,365,365,t,0,0,0,96,2024-12-30,1,1,0,2024-05-20,2024-05-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4,0,4,0
4246,4246,2024-12-30,2019-12-12,within an hour,100%,98%,t,12,27,t,t,59.33822670000001,18.0246296,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,107.00",6,210,3,4,210,210,t,0,0,0,0,2024-12-30,14,14,2,2024-05-23,2024-12-09,4.86,4.71,4.71,4.93,5.0,4.86,4.64,,f,12,12,0,0
4247,4247,2024-12-30,2014-09-07,within a day,100%,66%,t,1,1,t,t,59.31985593815352,18.06220606931152,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"$3,000.00",6,365,1,6,365,365,t,0,0,0,214,2024-12-30,13,13,0,2024-05-20,2024-11-10,5.0,5.0,5.0,5.0,5.0,5.0,4.92,,f,1,1,0,0
4259,4259,2024-12-30,2024-05-09,,,100%,t,1,1,t,t,59.33425265802406,18.034368692196413,Private room in rental unit,Private room,2,,1 private bath,,,,1,3,1,1,3,3,t,0,0,0,0,2024-12-30,23,23,0,2024-05-19,2024-08-28,5.0,4.96,5.0,5.0,5.0,4.91,4.91,,f,1,0,1,0
4282,4282,2024-12-30,2016-11-22,within a few hours,100%,83%,t,1,1,t,f,59.26986729999999,17.9689381,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,$950.00,1,7,1,1,7,7,t,22,52,82,82,2024-12-30,16,16,1,2024-05-25,2024-12-08,4.88,4.94,4.94,4.94,5.0,4.69,4.69,,f,1,1,0,0
4289,4289,2024-12-30,2016-06-21,,,94%,t,2,2,t,f,59.34906,17.90573,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,$700.00,3,365,3,3,365,365,t,29,59,89,89,2024-12-30,4,4,0,2024-05-28,2024-08-06,5.0,4.75,4.5,5.0,5.0,5.0,4.75,,f,2,1,1,0
4295,4295,2024-12-30,2022-10-28,within a few hours,100%,95%,t,1,1,t,t,59.3409849891603,18.07904196551421,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,111.00",1,365,1,1,365,365,t,2,2,2,2,2024-12-30,12,12,0,2024-05-18,2024-10-25,5.0,5.0,5.0,5.0,5.0,5.0,4.83,,f,1,1,0,0
4300,4300,2024-12-30,2011-08-27,within an hour,100%,98%,t,18,20,t,t,59.32395,18.06815,Entire rental unit,Entire home/apt,13,2.0,2 baths,3.0,10.0,"$2,614.00",1,365,1,3,365,365,t,20,50,80,303,2024-12-30,34,34,4,2024-07-27,2024-12-15,4.74,4.91,4.91,4.88,4.97,4.91,4.71,,f,18,18,0,0
4301,4301,2024-12-30,2023-09-06,within an hour,100%,98%,t,41,46,t,t,59.3474046,18.0519502,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,092.00",5,186,1,3,1125,1125,t,15,40,70,332,2024-12-30,23,23,3,2024-06-10,2024-12-16,4.87,4.91,4.96,4.96,5.0,4.7,4.74,,f,39,39,0,0
4303,4303,2024-12-30,2015-03-18,within a day,100%,83%,t,1,1,t,t,59.31022973607416,18.07619743055874,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"$5,000.00",2,5,2,2,5,5,t,0,0,0,44,2024-12-30,9,9,0,2024-05-21,2024-08-31,5.0,4.89,4.78,5.0,5.0,4.89,4.44,,f,1,1,0,0
4304,4304,2024-12-30,2023-01-19,within a few hours,100%,95%,t,4,4,t,t,59.32421772406381,18.07489843245885,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"$4,500.00",1,365,1,1,365,365,t,0,0,0,29,2024-12-30,0,0,0,,,,,,,,,,,f,3,3,0,0
4317,4317,2024-12-30,2021-03-01,within an hour,100%,98%,t,13,17,t,t,59.3365266,18.081271,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$2,226.00",3,143,1,3,143,143,t,11,36,57,57,2024-12-30,31,31,4,2024-05-30,2024-12-21,4.94,4.94,4.94,4.87,4.9,5.0,4.77,,f,13,13,0,0
4318,4318,2024-12-30,2021-03-01,within an hour,100%,98%,t,13,17,t,t,59.3365266,18.081271,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"$1,275.00",4,101,1,3,101,101,t,9,22,42,42,2024-12-30,34,34,3,2024-05-17,2024-12-13,4.97,4.97,4.97,4.85,4.91,5.0,4.85,,f,13,13,0,0
4319,4319,2024-12-30,2021-03-01,within an hour,100%,98%,t,13,17,t,t,59.3365266,18.081271,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"$2,513.00",5,231,1,3,231,231,t,10,28,58,58,2024-12-30,28,28,2,2024-05-26,2024-12-20,5.0,5.0,4.96,4.96,5.0,5.0,5.0,,f,13,13,0,0
4369,4369,2024-12-30,2020-06-24,within an hour,100%,62%,t,2,2,t,t,59.34736899762512,17.9089443013072,Entire villa,Entire home/apt,6,2.5,2.5 baths,3.0,0.0,"$2,786.00",4,365,4,4,365,365,t,1,1,2,12,2024-12-30,2,2,0,2024-07-12,2024-07-31,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,f,1,1,0,0
4375,4375,2024-12-30,2014-03-21,within an hour,100%,84%,t,2,9,t,t,59.31149,18.06359,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,$900.00,1,120,1,1,120,120,t,0,8,38,38,2024-12-30,13,13,0,2024-08-01,2024-10-04,5.0,5.0,4.92,4.92,5.0,4.92,4.85,,f,2,1,1,0
4386,4386,2024-12-30,2020-10-29,within a day,83%,67%,t,1,2,t,t,59.27141,17.97622,Entire villa,Entire home/apt,4,2.0,2 baths,3.0,4.0,"$2,457.00",1,365,1,1,365,365,t,12,18,20,198,2024-12-30,7,7,0,2024-07-01,2024-11-10,5.0,4.86,4.43,4.86,4.86,4.86,4.71,,f,1,1,0,0
4395,4395,2024-12-30,2016-05-31,within an hour,100%,100%,t,2,2,t,t,59.3167199299276,18.08316596941289,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,0.0,"$1,007.00",2,365,2,3,365,365,t,14,41,65,307,2024-12-30,23,23,5,2024-06-19,2024-12-19,4.83,4.87,4.87,5.0,4.91,4.91,4.96,,t,2,2,0,0
4410,4410,2024-12-30,2019-03-13,within an hour,100%,88%,t,2,2,t,t,59.3490569,18.0392056,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"$1,186.00",5,365,5,5,365,365,t,15,41,71,161,2024-12-30,5,5,1,2024-06-29,2024-12-08,5.0,4.8,5.0,5.0,5.0,4.8,5.0,,f,2,2,0,0
4422,4422,2024-12-30,2013-03-12,within an hour,100%,79%,t,1,5,t,t,59.312683,18.0769954,Private room in rental unit,Private room,2,,1 private bath,,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,31,31,0,2024-06-05,2024-11-19,4.97,4.97,4.84,4.94,4.97,4.97,4.9,,f,1,0,1,0
4424,4424,2024-12-30,2020-05-06,within an hour,100%,100%,t,3,4,t,t,59.31391,18.08985,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$843.00,2,365,1,2,365,365,t,2,6,8,132,2024-12-30,49,49,6,2024-08-01,2024-12-28,4.98,4.96,4.86,4.98,4.96,4.92,4.98,,t,3,3,0,0
4426,4426,2024-12-30,2020-05-06,within an hour,100%,100%,t,3,4,t,t,59.3144764,18.0908473,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$816.00,2,365,1,2,365,365,t,3,9,13,148,2024-12-30,35,35,4,2024-07-15,2024-12-17,5.0,5.0,4.94,5.0,5.0,4.91,5.0,,t,3,3,0,0
