,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
4629,4629,2024-12-30,2022-03-19,within a few hours,100.0,58%,f,2,2,t,t,59.28266869219677,18.089812832330907,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,2400.0,3,365,1,3,365,365,t,3,16,27,151,2024-12-30,5,5,1,2024-09-01,2024-12-22,5.0,5.0,5.0,5.0,5.0,4.8,4.8,,f,1,1,0,0
4630,4630,2024-12-30,2013-07-29,within an hour,100.0,100%,f,1,1,t,t,59.31937,18.04863,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,2200.0,4,20,4,4,20,20,t,27,57,87,87,2024-12-30,3,3,0,2024-08-04,2024-09-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4631,4631,2024-12-30,2016-02-02,within an hour,100.0,43%,f,1,3,t,t,59.30891991586569,18.079369069554588,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,2500.0,2,14,2,2,14,14,t,6,6,33,308,2024-12-30,1,1,0,2024-08-06,2024-08-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4632,4632,2024-12-30,2019-04-04,within a few hours,100.0,50%,f,2,2,t,t,59.336682032800674,18.04816503077745,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,936.0,10,365,10,10,365,365,t,23,53,83,358,2024-12-30,6,6,0,2024-07-20,2024-09-16,4.33,4.33,4.67,4.67,4.83,4.67,4.17,,f,2,2,0,0
4636,4636,2024-12-30,2015-07-02,within an hour,100.0,41%,f,2,3,t,t,59.37112929138546,17.924388941470813,Private room in home,Private room,1,1.0,1 private bath,1.0,1.0,488.0,1,365,1,1,365,365,t,29,59,89,364,2024-12-30,0,0,0,,,,,,,,,,,f,2,1,1,0
4637,4637,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.31602882592733,18.08554474844056,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1800.0,3,365,3,3,365,365,t,24,48,78,241,2024-12-30,11,11,2,2024-07-24,2024-12-15,4.82,4.73,4.73,4.91,4.64,4.91,4.73,,t,23,23,0,0
4641,4641,2024-12-30,2021-12-11,within an hour,100.0,93%,f,2,3,t,t,59.33486,18.03286,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,1100.0,2,365,2,2,365,365,t,23,53,83,83,2024-12-30,28,28,4,2024-07-12,2024-12-26,4.86,4.93,4.79,5.0,5.0,4.86,4.79,,f,1,1,0,0
4642,4642,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.31599986114845,18.085476525743168,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1400.0,3,365,3,3,365,365,t,21,51,81,261,2024-12-30,0,0,0,,,,,,,,,,,t,23,23,0,0
4643,4643,2024-12-30,2022-03-22,within a few hours,100.0,56%,f,1,1,t,t,59.4071,17.93417,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,330.0,1,1125,1,1,1125,1125,t,30,60,90,365,2024-12-30,1,1,0,2024-07-21,2024-07-21,5.0,4.0,5.0,5.0,5.0,4.0,5.0,,f,1,0,1,0
4644,4644,2024-12-30,2018-05-31,within a few hours,100.0,88%,f,2,2,t,t,59.24439139876097,18.0844631404722,Private room in rental unit,Private room,2,1.0,1 private bath,2.0,2.0,500.0,2,365,2,2,365,365,t,10,26,42,119,2024-12-30,11,11,1,2024-07-13,2024-12-23,5.0,4.91,4.91,4.91,5.0,4.91,4.91,,f,1,0,1,0
4647,4647,2024-12-30,2016-09-03,within an hour,100.0,69%,f,2,3,t,t,59.3467728,18.1073631,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,2041.0,3,365,3,3,365,365,t,29,59,89,364,2024-12-30,0,0,0,,,,,,,,,,,f,2,2,0,0
4649,4649,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.31438,18.08358,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1400.0,3,365,3,3,365,365,t,14,38,63,243,2024-12-30,6,6,2,2024-08-14,2024-12-15,4.5,4.33,4.17,5.0,4.33,4.67,4.33,,t,23,23,0,0
4650,4650,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.31471173645403,18.08348626237852,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1400.0,3,365,3,3,365,365,t,20,33,60,240,2024-12-30,3,3,1,2024-08-19,2024-12-15,4.67,4.67,5.0,5.0,4.33,4.67,4.33,,t,23,23,0,0
4651,4651,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.31584871076032,18.08570614064044,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1400.0,3,365,3,3,365,365,t,21,51,81,252,2024-12-30,1,1,0,2024-07-31,2024-07-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,23,23,0,0
4652,4652,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.31596,18.08547,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1400.0,3,365,3,3,365,365,t,7,17,43,223,2024-12-30,2,2,0,2024-08-27,2024-11-10,4.5,4.5,4.5,5.0,4.5,5.0,4.5,,t,23,23,0,0
4653,4653,2024-12-30,2017-06-16,within an hour,100.0,88%,f,84,120,t,t,59.29680591294535,18.08585861907229,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,669.0,1,365,2,5,365,365,t,16,20,48,142,2024-12-30,20,20,3,2024-07-12,2024-12-18,4.6,4.65,4.8,4.85,4.7,4.35,4.55,,f,43,43,0,0
4655,4655,2024-12-30,2014-08-05,within an hour,100.0,100%,f,1,1,t,t,59.31355242570424,18.080171736129813,Entire rental unit,Entire home/apt,3,,1 bath,1.0,,,2,365,2,2,365,365,t,0,0,0,0,2024-12-30,8,8,2,2024-07-22,2024-12-09,5.0,5.0,4.63,4.88,4.63,5.0,5.0,,f,1,1,0,0
4659,4659,2024-12-30,2019-08-23,within an hour,100.0,100%,f,1,1,t,t,59.35163,18.05813,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1007.0,2,30,1,2,30,30,t,20,38,46,46,2024-12-30,10,10,4,2024-08-07,2024-12-16,4.6,4.5,4.2,5.0,4.8,4.7,4.5,,f,1,1,0,0
4660,4660,2024-12-30,2023-08-07,within a few hours,100.0,100%,f,1,1,f,f,59.27263564446303,17.99404836864325,Entire cabin,Entire home/apt,4,,1 bath,1.0,,,2,30,2,2,30,30,t,0,0,0,0,2024-12-30,10,10,0,2024-07-22,2024-10-29,5.0,5.0,5.0,5.0,5.0,4.8,5.0,,f,1,1,0,0
4662,4662,2024-12-30,2023-08-16,within an hour,100.0,100%,f,1,3,t,t,59.31444,18.07759,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,3.0,1180.0,2,365,2,3,365,365,t,24,54,55,55,2024-12-30,12,12,0,2024-07-15,2024-11-17,4.25,4.08,4.5,4.42,4.75,4.75,4.0,,t,1,1,0,0
4665,4665,2024-12-30,2014-06-11,within an hour,100.0,88%,f,46,55,t,t,59.34062,18.02963,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,993.0,1,365,2,5,365,365,t,12,30,60,158,2024-12-30,23,23,3,2024-07-16,2024-12-15,4.39,4.57,4.87,4.52,4.52,4.87,4.43,,f,37,37,0,0
4667,4667,2024-12-30,2021-09-22,within a few hours,100.0,80%,f,1,2,t,t,59.2836124,18.1201663,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,1100.0,1,365,1,1,365,365,t,7,14,44,123,2024-12-30,2,2,1,2024-08-12,2024-12-26,4.5,3.5,5.0,5.0,4.5,5.0,3.5,,f,1,1,0,0
4670,4670,2024-12-30,2016-09-03,within an hour,100.0,69%,f,2,3,t,t,59.33728,18.06483,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,4.0,1911.0,2,365,2,2,365,365,t,29,59,87,87,2024-12-30,4,4,1,2024-08-29,2024-12-08,3.75,4.0,4.5,4.0,4.5,4.75,3.75,,f,2,2,0,0
4674,4674,2024-12-30,2021-03-26,within a day,100.0,50%,f,1,1,t,t,59.3963366,17.9417473,Private room in rental unit,Private room,1,1.0,1 private bath,2.0,2.0,200.0,60,365,60,60,365,365,t,0,14,14,227,2024-12-30,1,1,0,2024-07-16,2024-07-16,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,f,1,0,1,0
4682,4682,2024-12-30,2017-05-30,within a few hours,100.0,25%,f,1,1,t,t,59.30384689403979,18.007576666620476,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,1271.0,2,14,2,2,14,14,t,28,53,80,165,2024-12-30,1,1,0,2024-08-30,2024-08-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4684,4684,2024-12-30,2022-06-28,within an hour,100.0,46%,f,1,1,t,t,59.31509748703641,18.08992233127356,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,4,14,4,4,14,14,t,0,0,0,0,2024-12-30,5,5,0,2024-07-19,2024-09-15,4.8,4.8,4.8,4.8,4.8,5.0,4.8,,f,1,1,0,0
4692,4692,2024-12-30,2024-07-16,within a day,100.0,33%,f,1,1,f,t,59.27591,18.04705,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,3.0,1600.0,3,20,3,3,20,20,t,23,53,83,346,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4697,4697,2024-12-30,2024-07-16,within an hour,100.0,95%,f,4,4,t,t,59.3321737,18.0797227,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1219.0,2,365,1,2,365,365,t,23,53,81,349,2024-12-30,18,18,2,2024-08-03,2024-12-17,4.5,4.56,4.22,4.78,4.89,4.94,4.5,,f,4,4,0,0
4703,4703,2024-12-30,2024-07-12,within a day,100.0,17%,f,1,2,t,t,59.25807,18.08615,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,880.0,1,90,1,90,90,90,,21,51,81,356,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4704,4704,2024-12-30,2013-05-06,within a day,100.0,0%,f,2,2,t,t,59.3097502980852,18.0889755114913,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,4500.0,2,4,2,2,4,4,t,4,24,54,54,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4705,4705,2024-12-30,2014-02-12,within a day,100.0,25%,f,1,1,t,f,59.31672093167128,18.026483687465536,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,944.0,5,30,5,5,30,30,t,7,7,7,7,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4709,4709,2024-12-30,2017-06-16,within an hour,100.0,88%,f,84,120,t,t,59.33052,18.00023,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,760.0,1,365,2,5,365,365,t,6,29,54,256,2024-12-30,16,16,3,2024-07-27,2024-12-17,4.75,4.81,4.81,4.88,4.81,4.56,4.75,,f,43,43,0,0
4712,4712,2024-12-30,2017-02-10,within an hour,100.0,100%,f,3,3,t,t,59.27836509999999,18.1148888,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,4.0,2300.0,2,14,2,2,14,14,t,23,53,79,254,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4713,4713,2024-12-30,2012-12-02,within a few hours,100.0,90%,f,1,2,t,t,59.2787937,18.11656,Entire rental unit,Entire home/apt,6,1.0,1 bath,1.0,6.0,544.0,2,365,2,2,365,365,t,15,34,60,288,2024-12-30,26,26,7,2024-08-25,2024-12-26,4.81,4.96,4.73,4.81,4.92,4.62,4.85,,f,1,1,0,0
4718,4718,2024-12-30,2014-06-11,within a day,100.0,55%,f,1,2,t,t,59.25388248823725,18.10636091679712,Entire home,Entire home/apt,7,1.5,1.5 baths,3.0,5.0,1600.0,1,365,1,1,365,365,t,0,0,0,63,2024-12-30,4,4,0,2024-09-17,2024-10-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4721,4721,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.34430933925922,18.056190265675905,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,3000.0,3,365,3,3,365,365,t,15,33,50,155,2024-12-30,6,6,2,2024-09-01,2024-12-17,4.67,4.5,4.5,4.33,4.67,4.67,4.5,,t,23,23,0,0
4725,4725,2024-12-30,2019-02-01,within an hour,100.0,55%,f,7,7,t,t,59.30040579999999,17.9641354,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,600.0,3,365,3,3,365,365,t,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,f,4,2,2,0
4727,4727,2024-12-30,2013-04-22,within a day,100.0,100%,f,1,2,t,t,59.2977912,17.9348477,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,810.0,4,7,4,4,7,7,t,17,47,77,77,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4730,4730,2024-12-30,2024-07-12,within a day,100.0,75%,f,2,2,f,t,59.331839076295694,17.97139405752105,Entire home,Entire home/apt,8,,3 baths,5.0,,,10,365,10,10,365,365,t,4,4,4,4,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4731,4731,2024-12-30,2013-06-05,within an hour,100.0,46%,f,1,2,t,t,59.26539,18.02581,Entire villa,Entire home/apt,6,2.5,2.5 baths,4.0,4.0,1893.0,4,365,4,4,365,365,t,6,10,13,95,2024-12-30,1,1,1,2024-12-23,2024-12-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4738,4738,2024-12-30,2016-10-18,within an hour,100.0,100%,f,1,1,t,t,59.27911,18.13579,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,750.0,7,7,7,7,7,7,t,28,58,88,354,2024-12-30,2,2,0,2024-09-02,2024-10-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
4740,4740,2024-12-30,2020-07-08,within a few hours,100.0,100%,f,1,1,t,t,59.34703202685225,18.049482464216336,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1750.0,2,7,2,2,7,7,t,26,56,86,86,2024-12-30,2,2,0,2024-08-25,2024-09-05,5.0,5.0,5.0,5.0,5.0,4.5,4.5,,f,1,1,0,0
4741,4741,2024-12-30,2015-06-07,within a few hours,100.0,85%,f,1,2,t,t,59.33236106072391,18.016230314970016,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,4.0,2300.0,3,365,3,3,365,365,t,26,56,76,308,2024-12-30,11,11,2,2024-08-14,2024-12-27,4.82,5.0,4.82,5.0,5.0,4.91,4.45,,f,1,1,0,0
4742,4742,2024-12-30,2016-03-10,within an hour,100.0,67%,f,1,1,t,t,59.3162616,18.0557306,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,1100.0,3,365,3,3,365,365,t,0,6,9,99,2024-12-30,2,2,1,2024-08-18,2024-12-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4746,4746,2024-12-30,2014-10-24,within a few hours,100.0,40%,f,1,3,t,t,59.3233565,18.0715596,Entire rental unit,Entire home/apt,1,,1 bath,1.0,,,3,365,3,3,365,365,t,0,0,0,0,2024-12-30,1,1,0,2024-10-30,2024-10-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4747,4747,2024-12-30,2017-06-16,within an hour,100.0,88%,f,84,120,t,t,59.27995,18.11723,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,645.0,1,365,2,5,365,365,t,18,36,66,190,2024-12-30,17,17,2,2024-08-12,2024-12-09,4.88,4.88,4.82,4.65,4.82,4.65,4.76,,f,43,43,0,0
4748,4748,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.33087951369386,18.047238976096025,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1300.0,3,365,3,3,365,365,t,10,17,27,270,2024-12-30,4,4,1,2024-08-09,2024-12-16,4.5,5.0,5.0,4.75,5.0,5.0,4.75,,t,23,23,0,0
4749,4749,2024-12-30,2017-06-16,within an hour,100.0,88%,f,84,120,t,t,59.29562260943226,18.083695675290496,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,614.0,1,365,2,5,365,365,t,2,19,49,251,2024-12-30,11,11,1,2024-08-14,2024-12-08,3.82,4.09,4.27,4.73,4.36,4.36,4.0,,f,43,43,0,0
4750,4750,2024-12-30,2014-03-15,within a day,100.0,67%,f,1,1,t,t,59.329143748603535,18.04107597733822,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1000.0,2,1125,2,2,1125,1125,t,0,0,0,22,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4752,4752,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Room in hotel,Private room,4,,1 bath,1.0,,,1,365,1,1,14,14,t,23,53,81,325,2024-12-30,2,2,0,2024-09-11,2024-09-28,4.5,4.5,5.0,4.0,5.0,4.5,4.5,,t,8,0,5,3
4753,4753,2024-12-30,2014-03-25,within an hour,100.0,,f,3,4,t,f,59.28286918630512,17.987211057917644,Entire home,Entire home/apt,8,3.0,3 baths,3.0,5.0,8720.0,1,365,1,1,365,365,,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,f,3,3,0,0
4754,4754,2024-12-30,2014-03-25,within an hour,100.0,,f,3,4,t,f,59.28328257447235,17.985863665900553,Entire home,Entire home/apt,8,3.0,3 baths,3.0,5.0,8720.0,1,365,1,1,365,365,,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,f,3,3,0,0
4758,4758,2024-12-30,2011-08-26,within a few hours,100.0,71%,f,2,5,t,t,59.29835583459547,17.92894091534422,Entire condo,Entire home/apt,3,1.0,1 bath,1.0,1.0,799.0,7,365,7,7,365,365,t,23,53,83,358,2024-12-30,2,2,1,2024-08-13,2024-12-27,5.0,5.0,4.5,5.0,5.0,5.0,5.0,,f,1,1,0,0
4764,4764,2024-12-30,2024-08-08,within a day,100.0,33%,f,1,1,t,f,59.31698804836685,18.030477851513663,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1700.0,1,365,1,1,365,365,t,28,58,88,363,2024-12-30,1,1,0,2024-10-26,2024-10-26,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4765,4765,2024-12-30,2022-07-18,within a few hours,100.0,0%,f,1,1,t,t,59.35142440962928,17.88711851159358,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,640.0,1,1125,1,1,1125,1125,t,27,57,87,177,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4767,4767,2024-12-30,2024-07-16,within an hour,100.0,95%,f,4,4,t,t,59.3233565,18.0715596,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,3.0,1058.0,2,365,2,2,365,365,t,20,43,64,201,2024-12-30,21,21,1,2024-08-17,2024-12-16,4.57,4.19,4.29,4.52,4.86,4.81,4.48,,f,4,4,0,0
4768,4768,2024-12-30,2024-08-11,within an hour,100.0,97%,f,1,1,t,t,59.31040140977903,18.074493929743767,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,600.0,1,365,1,1,365,365,t,27,55,83,352,2024-12-30,16,16,1,2024-09-03,2024-12-08,4.38,4.56,3.88,4.69,4.88,4.88,4.44,,f,1,0,1,0
4769,4769,2024-12-30,2024-05-04,within an hour,100.0,84%,f,2,2,t,t,59.31733442318697,18.054499353861008,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1600.0,1,30,1,1,30,30,t,29,59,89,364,2024-12-30,1,1,0,2024-08-25,2024-08-25,5.0,4.0,4.0,4.0,5.0,4.0,3.0,,f,2,1,1,0
4770,4770,2024-12-30,2024-05-04,within an hour,100.0,84%,f,2,2,t,t,59.31674,18.05255,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,0.0,950.0,1,365,1,1,365,365,t,29,59,89,364,2024-12-30,10,10,0,2024-08-30,2024-11-17,4.9,4.5,4.8,4.9,5.0,4.8,4.6,,f,2,1,1,0
4773,4773,2024-12-30,2015-08-03,within an hour,100.0,60%,f,4,9,t,t,59.37606411809123,17.91033636778593,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,532.0,3,365,3,3,365,365,t,30,60,90,365,2024-12-30,1,1,0,2024-10-02,2024-10-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,1,1,0
4777,4777,2024-12-30,2024-08-14,within an hour,100.0,97%,f,1,1,t,t,59.31841189999999,18.0705754,Entire rental unit,Entire home/apt,2,,1 bath,,,,1,10,1,1,1125,1125,t,0,0,0,0,2024-12-30,16,16,3,2024-08-26,2024-12-15,4.88,4.88,4.88,4.88,4.88,4.94,4.75,,f,1,1,0,0
4778,4778,2024-12-30,2024-08-15,within a few hours,100.0,33%,f,1,1,t,t,59.31192,18.05165,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,5.0,2562.0,5,30,5,5,30,30,t,1,1,1,18,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4779,4779,2024-12-30,2021-05-11,within an hour,100.0,43%,f,1,1,t,f,59.32448179999999,18.0049521,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,3,365,3,3,365,365,t,0,0,0,0,2024-12-30,3,3,0,2024-08-27,2024-09-14,4.0,4.33,4.33,4.0,3.67,4.33,4.0,,f,1,1,0,0
4780,4780,2024-12-30,2015-07-17,within an hour,100.0,90%,f,1,1,t,t,59.26814,18.05561,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,3.0,950.0,2,365,2,2,365,365,t,20,50,74,145,2024-12-30,4,4,0,2024-09-29,2024-11-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
4781,4781,2024-12-30,2021-07-09,within an hour,100.0,100%,f,1,3,t,t,59.34245528876957,18.065898642691703,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,5500.0,1,365,1,1,365,365,t,29,59,89,364,2024-12-30,1,1,0,2024-09-01,2024-09-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4782,4782,2024-12-30,2024-08-16,within an hour,100.0,89%,f,1,2,t,t,59.2685717,17.9868318,Entire home,Entire home/apt,4,1.0,1 bath,1.0,2.0,705.0,1,365,1,1,365,365,t,23,35,48,57,2024-12-30,15,15,2,2024-08-24,2024-12-09,4.8,4.93,5.0,5.0,4.93,4.67,4.87,,f,1,1,0,0
4783,4783,2024-12-30,2023-06-12,within an hour,100.0,70%,f,2,2,t,t,59.36476765012792,17.949696385032727,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,462.0,2,365,2,2,365,365,t,25,55,85,85,2024-12-30,0,0,0,,,,,,,,,,,f,2,1,1,0
4784,4784,2024-12-30,2012-06-04,within a day,100.0,0%,f,1,3,t,t,59.3164497,18.0652755,Entire rental unit,Entire home/apt,4,,2 baths,3.0,,,14,40,14,14,40,40,t,9,18,28,28,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4785,4785,2024-12-30,2016-06-04,within an hour,100.0,100%,f,1,1,t,t,59.2980602,18.0660203,Entire rental unit,Entire home/apt,2,0.0,0 baths,1.0,1.0,693.0,3,8,3,3,8,8,t,19,43,70,81,2024-12-30,5,5,1,2024-09-17,2024-11-30,5.0,5.0,5.0,5.0,5.0,4.6,4.8,,t,1,1,0,0
4788,4788,2024-12-30,2014-09-10,within a few hours,100.0,100%,f,1,3,t,t,59.3085304,18.0032233,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,2150.0,5,120,5,5,120,120,t,0,1,30,305,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4789,4789,2024-12-30,2013-12-27,within a few hours,100.0,80%,f,2,3,t,f,59.30931,18.04849,Private room in condo,Private room,2,2.0,2 baths,1.0,1.0,500.0,2,365,1,3,365,365,t,25,55,83,358,2024-12-30,4,4,0,2024-08-30,2024-10-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,1,1,0
4791,4791,2024-12-30,2021-02-03,within an hour,100.0,95%,f,2,3,t,t,59.33206334022837,18.015035096295183,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,2256.0,2,100,1,2,100,100,t,8,30,47,178,2024-12-30,8,8,3,2024-09-15,2024-12-15,4.88,4.88,4.5,5.0,5.0,4.88,4.75,,t,1,1,0,0
4792,4792,2024-12-30,2017-05-12,within an hour,100.0,100%,f,1,1,t,t,59.3189995395151,18.0616962902716,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,2200.0,2,365,1,2,365,365,t,0,0,2,35,2024-12-30,15,15,3,2024-08-26,2024-12-24,5.0,5.0,5.0,5.0,5.0,5.0,4.93,,t,1,1,0,0
4794,4794,2024-12-30,2014-12-23,within a few hours,100.0,33%,f,1,1,t,t,59.34188,18.07078,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,3000.0,6,365,6,6,365,365,t,17,44,74,171,2024-12-30,1,1,0,2024-09-24,2024-09-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0
4796,4796,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.34226,18.0562,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1169.0,3,365,3,3,365,365,t,12,21,42,289,2024-12-30,0,0,0,,,,,,,,,,,t,23,23,0,0
4797,4797,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.33057,18.04539,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1700.0,3,365,3,3,365,365,t,23,48,73,348,2024-12-30,5,5,0,2024-08-26,2024-11-04,4.4,4.6,4.4,4.6,4.6,4.8,4.0,,t,23,23,0,0
4801,4801,2024-12-30,2016-03-13,within an hour,100.0,50%,f,1,1,t,t,59.29950065565404,18.09234704822302,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,1,3,1,1,3,3,t,0,0,0,0,2024-12-30,0,0,0,,,,,,,,,,,f,1,1,0,0
4802,4802,2024-12-30,2019-06-25,within an hour,99.0,91%,f,102,110,t,t,59.32867,18.04567,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,725.0,14,90,14,14,90,90,t,0,0,0,68,2024-12-30,3,3,0,2024-09-29,2024-10-30,4.33,5.0,4.67,3.0,4.33,5.0,4.67,,f,69,69,0,0
