,Unnamed: 0,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
3783,3783,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Room in hotel,Private room,4,,1 private bath,2.0,,,1,365,1,1,14,14,t,23,50,72,298,2024-12-30,22,22,1,2024-02-15,2024-12-08,4.41,4.59,4.27,4.55,4.82,4.41,4.45,,t,8,0,5,3
3794,3794,2024-12-30,2024-02-08,within an hour,100.0,100%,f,5,5,t,t,59.29331,17.98803,Entire rental unit,Entire home/apt,4,2.0,2 baths,1.0,2.0,869.0,2,300,2,3,1125,1125,t,9,9,18,95,2024-12-30,33,33,2,2024-02-16,2024-12-15,4.39,4.42,4.48,4.88,4.58,4.42,4.45,,t,5,5,0,0
3805,3805,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.34247,18.05601,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1620.0,3,365,3,3,1125,1125,t,0,0,0,0,2024-12-30,13,13,0,2024-04-25,2024-10-12,4.69,4.69,4.85,4.92,4.69,4.92,4.69,,t,23,23,0,0
3811,3811,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.34184876813258,18.056402104024144,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1440.0,3,365,3,3,1125,1125,t,0,22,41,56,2024-12-30,13,13,0,2024-04-17,2024-09-22,4.46,4.15,4.54,4.77,4.62,4.85,4.08,,t,23,23,0,0
3823,3823,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.34184,18.05671,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,1115.0,3,365,3,3,1125,1125,t,0,0,0,8,2024-12-30,10,10,0,2024-04-02,2024-11-20,4.2,4.2,4.3,4.9,4.5,4.7,4.2,,t,23,23,0,0
3835,3835,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.343522956552526,18.05772569831673,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1049.0,3,365,3,3,1125,1125,t,0,0,0,3,2024-12-30,0,0,0,,,,,,,,,,,t,23,23,0,0
3837,3837,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33639,18.0303,Private room in hostel,Private room,4,,1 shared bath,1.0,,,1,365,1,1,365,365,t,25,45,59,305,2024-12-30,4,4,0,2024-04-13,2024-07-26,4.75,4.75,5.0,5.0,5.0,5.0,4.25,,t,21,0,21,0
3848,3848,2024-12-30,2014-06-12,within an hour,100.0,98%,t,1,1,t,t,59.2794887,18.0333756,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,474.0,1,365,1,1,365,365,t,22,52,79,259,2024-12-30,67,67,2,2024-03-23,2024-12-09,4.81,4.81,4.67,4.94,4.91,4.63,4.72,,t,1,0,1,0
3849,3849,2024-12-30,2024-02-24,within a few hours,100.0,100%,t,1,1,t,t,59.34599876674483,17.91264407336712,Entire guesthouse,Entire home/apt,2,1.0,1 bath,0.0,1.0,950.0,1,365,1,1,1125,1125,t,26,56,86,86,2024-12-30,18,18,0,2024-04-14,2024-10-14,4.94,4.78,4.94,4.94,5.0,4.78,4.78,,t,1,1,0,0
3854,3854,2024-12-30,2024-01-24,within an hour,100.0,100%,f,8,9,t,t,59.3419513,18.11164,Room in hotel,Private room,6,1.0,1 private bath,1.0,6.0,1275.0,1,365,1,1,14,365,t,26,56,85,337,2024-12-30,8,8,0,2024-04-02,2024-08-13,4.25,4.5,4.13,4.63,4.88,4.5,4.5,,t,8,0,5,3
3856,3856,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.33928672149719,18.032403214092035,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1620.0,3,365,3,3,1125,1125,t,16,16,16,16,2024-12-30,1,1,0,2024-09-01,2024-09-01,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,t,23,23,0,0
3858,3858,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.34350910343888,18.05785600098907,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1098.0,3,365,3,3,1125,1125,t,0,3,3,21,2024-12-30,5,5,1,2024-06-21,2024-12-15,4.2,4.6,4.8,3.8,4.2,4.4,4.2,,t,23,23,0,0
3859,3859,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.34335731044597,18.055990446032503,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1074.0,3,365,3,3,1125,1125,t,3,3,3,5,2024-12-30,4,4,2,2024-04-22,2024-12-09,4.75,4.5,4.75,5.0,5.0,4.75,4.25,,t,23,23,0,0
3863,3863,2024-12-30,2024-02-28,within an hour,100.0,100%,f,1,1,f,t,59.24595311863283,18.06304345488492,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,3.0,4.0,2200.0,1,365,1,1,365,365,t,25,55,83,260,2024-12-30,2,2,1,2024-08-21,2024-12-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
3866,3866,2024-12-30,2019-09-03,within an hour,100.0,100%,f,6,14,t,t,59.30034,17.96712,Entire home,Entire home/apt,16,2.5,2.5 baths,5.0,18.0,4832.0,1,365,1,1,365,365,t,19,48,78,78,2024-12-30,38,38,3,2024-03-24,2024-12-26,4.58,4.47,4.63,4.82,4.45,4.74,4.53,,t,1,1,0,0
3872,3872,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33666081306106,18.031216287832454,Private room in hostel,Private room,2,,1 shared bath,1.0,,,1,365,1,1,1,999,t,27,54,84,328,2024-12-30,2,2,0,2024-05-12,2024-08-04,3.0,4.5,4.0,4.0,4.5,4.0,3.5,,t,21,0,21,0
3873,3873,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33462201568772,18.03009188657232,Private room in hostel,Private room,4,1.0,1 shared bath,1.0,2.0,1209.0,1,365,1,1,1,999,t,26,56,83,325,2024-12-30,5,5,0,2024-06-26,2024-11-29,4.8,5.0,4.8,5.0,5.0,5.0,4.6,,t,21,0,21,0
3874,3874,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33469181313004,18.02996717721569,Private room in hostel,Private room,6,,1 shared bath,1.0,,,1,365,1,1,1,999,t,26,56,84,326,2024-12-30,6,6,1,2024-04-27,2024-12-07,4.5,4.33,4.67,4.83,4.83,4.67,4.67,,t,21,0,21,0
3879,3879,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33558559999999,18.0309211,Private room in hostel,Private room,4,,1 shared bath,1.0,,,1,365,2,2,999,999,t,17,47,77,350,2024-12-30,19,19,3,2024-03-25,2024-12-13,4.74,4.68,4.42,4.95,4.68,4.74,4.74,,t,21,0,21,0
3882,3882,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33501,18.03169,Private room in hostel,Private room,4,1.0,1 shared bath,1.0,2.0,1190.0,1,365,1,1,1,999,t,29,59,89,331,2024-12-30,5,5,1,2024-03-25,2024-12-14,5.0,5.0,4.8,5.0,5.0,4.8,5.0,,t,21,0,21,0
3883,3883,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33525,18.02982,Room in hotel,Private room,1,1.0,1 shared bath,1.0,1.0,1017.0,1,365,1,1,1,999,t,16,33,55,287,2024-12-30,3,3,0,2024-03-29,2024-05-15,4.33,4.33,4.33,5.0,5.0,4.33,4.33,,t,21,0,21,0
3884,3884,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33478,18.03033,Private room in bed and breakfast,Private room,4,1.0,1 shared bath,1.0,2.0,959.0,1,365,2,2,999,999,t,17,47,74,347,2024-12-30,1,1,0,2024-09-22,2024-09-22,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,t,21,0,21,0
3885,3885,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33631,18.03153,Private room in hostel,Private room,4,,1 shared bath,1.0,,,1,365,2,2,999,999,t,27,57,84,357,2024-12-30,5,5,0,2024-03-15,2024-09-21,4.4,4.6,4.8,4.8,5.0,4.6,4.2,,t,21,0,21,0
3886,3886,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33676,18.03004,Private room in hostel,Private room,6,,1 shared bath,1.0,,,1,365,2,2,999,999,t,27,57,85,358,2024-12-30,12,12,1,2024-05-16,2024-12-12,4.5,4.75,4.42,4.58,4.75,4.33,4.83,,t,21,0,21,0
3887,3887,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33507,18.03169,Private room in bed and breakfast,Private room,2,,1 bath,1.0,,,1,365,2,2,999,999,t,28,58,87,354,2024-12-30,3,3,0,2024-08-18,2024-10-24,4.0,4.0,4.0,4.67,4.67,4.0,4.0,,t,21,0,21,0
3888,3888,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.334783214969576,18.03021858209236,Private room in hostel,Private room,2,1.0,1 shared bath,1.0,1.0,839.0,1,365,2,2,999,999,t,27,54,84,359,2024-12-30,17,17,2,2024-04-02,2024-12-15,4.47,4.82,4.59,4.94,4.76,4.71,4.29,,t,21,0,21,0
3889,3889,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33458975745122,18.03148299843126,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1.0,2.0,1239.0,1,365,1,1,1,999,t,28,58,87,323,2024-12-30,5,5,0,2024-04-26,2024-09-26,4.4,5.0,4.2,5.0,5.0,4.6,4.2,,t,21,0,21,0
3890,3890,2024-12-30,2019-04-30,within an hour,100.0,99%,f,21,22,t,t,59.33682232828309,18.0319931961622,Private room in hostel,Private room,4,1.0,1 shared bath,1.0,2.0,1190.0,1,365,1,1,1,999,t,25,45,59,285,2024-12-30,1,1,0,2024-11-16,2024-11-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,21,0,21,0
3891,3891,2024-12-30,2014-09-15,within a day,100.0,79%,f,1,1,t,t,59.37513024811849,17.82111282272183,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,761.0,1,1125,1,1,1125,1125,t,0,0,0,117,2024-12-30,3,3,0,2024-05-18,2024-05-20,5.0,5.0,4.67,5.0,5.0,4.33,4.67,,t,1,1,0,0
3897,3897,2024-12-30,2021-08-05,,,100%,t,1,1,t,t,59.34105551777253,18.04967987480514,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,2,10,2,2,10,10,t,0,0,0,0,2024-12-30,6,6,0,2024-05-20,2024-07-22,4.67,4.67,4.5,4.83,5.0,4.83,4.5,,t,1,1,0,0
3911,3911,2024-12-30,2021-11-09,,,83%,f,1,1,t,t,59.30650625147232,18.02229750116612,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,2,2,0,2024-05-11,2024-05-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
3918,3918,2024-12-30,2022-03-03,within an hour,95.0,100%,f,9,10,t,t,59.33178624544131,18.08314916512712,Entire rental unit,Entire home/apt,8,1.0,1 bath,3.0,0.0,3350.0,2,365,2,2,365,365,t,19,45,68,242,2024-12-30,7,7,0,2024-07-12,2024-11-10,4.57,4.71,4.86,4.86,4.29,4.86,4.57,,t,8,8,0,0
3934,3934,2024-12-30,2023-08-08,,,100%,t,2,2,t,t,59.27667169999999,17.9670839,Entire villa,Entire home/apt,6,,2 baths,4.0,,,3,14,3,3,14,14,t,0,0,0,0,2024-12-30,5,5,0,2024-07-07,2024-08-08,4.8,4.8,4.6,4.6,5.0,4.6,4.4,,t,1,1,0,0
3970,3970,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.3308354148109,18.045220783879355,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,1054.0,3,365,3,3,1125,1125,t,7,21,32,286,2024-12-30,11,11,1,2024-04-14,2024-12-22,4.64,4.73,4.82,4.45,4.82,4.82,4.45,,t,23,23,0,0
3975,3975,2024-12-30,2020-09-24,within an hour,100.0,88%,f,9,9,t,t,59.33509337517746,17.977879974934396,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,1379.0,1,175,1,7,175,180,t,30,60,90,365,2024-12-30,2,2,0,2024-06-25,2024-08-29,4.5,4.5,4.5,5.0,3.5,5.0,5.0,,t,9,7,2,0
3976,3976,2024-12-30,2016-01-25,,,50%,f,2,2,t,t,59.33366,17.95118,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,2500.0,1,365,1,1,365,365,t,0,19,49,229,2024-12-30,0,0,0,,,,,,,,,,,t,2,2,0,0
3979,3979,2024-12-30,2020-09-24,within an hour,100.0,88%,f,9,9,t,t,59.33381183048321,17.97748176238959,Room in aparthotel,Entire home/apt,4,1.0,1 bath,1.0,2.0,1666.0,1,365,1,7,180,365,t,3,3,3,10,2024-12-30,2,2,0,2024-06-26,2024-08-19,4.0,3.5,4.5,4.0,3.5,3.0,3.5,,t,9,7,2,0
3980,3980,2024-12-30,2020-09-24,within an hour,100.0,88%,f,9,9,t,t,59.33317539763777,17.978210189518332,Room in aparthotel,Entire home/apt,4,1.0,1 bath,1.0,3.0,1533.0,1,365,1,7,1,180,t,29,59,88,363,2024-12-30,0,0,0,,,,,,,,,,,t,9,7,2,0
3996,3996,2024-12-30,2024-03-31,,,93%,f,1,1,t,t,59.2623113,18.0390162,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,0.0,1200.0,1,365,1,1,365,365,t,0,0,0,123,2024-12-30,3,3,0,2024-04-21,2024-06-02,4.33,4.0,5.0,4.33,4.67,5.0,3.67,,t,1,1,0,0
4004,4004,2024-12-30,2014-04-04,within an hour,100.0,100%,t,4,6,t,t,59.27712,17.96497,Entire home,Entire home/apt,4,1.0,1 bath,1.0,0.0,877.0,1,365,1,1,1125,1125,t,8,8,8,189,2024-12-30,32,32,3,2024-06-12,2024-12-09,4.94,4.94,4.84,5.0,4.94,4.78,4.91,,t,3,3,0,0
4008,4008,2024-12-30,2022-01-05,within an hour,90.0,99%,f,3284,8065,t,t,59.24983878556497,18.10009328326446,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,775.0,1,1125,1,4,4,1125,t,27,57,87,362,2024-12-30,0,0,0,,,,,,,,,,,t,3,3,0,0
4014,4014,2024-12-30,2020-04-15,within a day,100.0,95%,f,6,6,t,t,59.40722577650137,17.952181538451672,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,1428.0,1,365,1,7,182,182,t,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,t,6,5,1,0
4015,4015,2024-12-30,2020-04-15,within a day,100.0,95%,f,6,6,t,t,59.4075,17.95262,Room in aparthotel,Entire home/apt,3,1.0,1 bath,1.0,3.0,1638.0,1,365,1,7,182,182,t,28,58,88,363,2024-12-30,0,0,0,,,,,,,,,,,t,6,5,1,0
4016,4016,2024-12-30,2020-04-15,within a day,100.0,95%,f,6,6,t,t,59.40888892050378,17.952896515582765,Room in aparthotel,Entire home/apt,6,1.0,1 bath,2.0,4.0,1946.0,1,365,1,7,182,182,t,28,58,88,363,2024-12-30,0,0,0,,,,,,,,,,,t,6,5,1,0
4022,4022,2024-12-30,2024-02-08,within an hour,100.0,100%,f,5,5,t,t,59.29253,17.98784,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,3.0,1003.0,2,365,2,3,1125,1125,t,25,55,83,168,2024-12-30,19,19,2,2024-05-20,2024-12-08,4.42,4.26,4.11,4.63,4.47,4.58,4.26,,t,5,5,0,0
4023,4023,2024-12-30,2020-08-15,,,,f,29,37,t,t,59.3249171,18.0684549,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,2425.0,1,365,2,3,99,99,t,10,33,52,224,2024-12-30,15,15,3,2024-05-11,2024-12-22,4.73,4.6,4.67,4.6,4.47,4.93,4.53,,t,22,22,0,0
4024,4024,2024-12-30,2024-02-08,within an hour,100.0,100%,f,5,5,t,t,59.29252161049578,17.99010023762078,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,600.0,2,365,2,3,1125,1125,t,0,21,51,141,2024-12-30,18,18,1,2024-05-04,2024-12-15,4.39,4.56,4.39,4.94,4.78,4.67,4.33,,t,5,5,0,0
4026,4026,2024-12-30,2024-02-08,within an hour,100.0,100%,f,5,5,t,t,59.29409,17.98799,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,709.0,2,365,2,3,1125,1125,t,22,49,77,151,2024-12-30,20,20,1,2024-05-06,2024-12-19,4.45,4.8,4.4,4.55,4.65,4.45,4.6,,t,5,5,0,0
4028,4028,2024-12-30,2024-02-08,within an hour,100.0,100%,f,5,5,t,t,59.294639070816906,17.990000491755286,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,717.0,2,365,2,3,1125,1125,t,15,41,66,128,2024-12-30,29,29,2,2024-05-12,2024-12-12,4.41,4.52,4.45,4.52,4.62,4.34,4.34,,t,5,5,0,0
4031,4031,2024-12-30,2020-01-30,within an hour,100.0,100%,f,6,11,t,t,59.346075850535456,18.05624246449496,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,2.0,2.0,9926.0,2,365,2,2,365,365,t,14,29,29,29,2024-12-30,3,3,0,2024-08-11,2024-09-29,5.0,5.0,4.67,5.0,5.0,5.0,4.67,,t,6,1,5,0
4041,4041,2024-12-30,2020-10-05,,,100%,f,1,1,t,t,59.26476,18.01413,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,1000.0,1,365,1,1,365,365,t,28,58,88,268,2024-12-30,2,2,0,2024-05-12,2024-05-19,4.5,4.5,3.5,4.5,5.0,4.5,5.0,,t,1,1,0,0
4052,4052,2024-12-30,2023-08-29,within an hour,97.0,100%,f,2,2,t,t,59.32302,18.07291,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,984.0,1,365,1,1,365,365,t,14,44,70,327,2024-12-30,51,51,7,2024-04-19,2024-12-15,4.45,4.24,4.31,4.59,4.57,4.92,4.45,,t,2,2,0,0
4091,4091,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,6,,2 shared baths,1.0,,,1,1125,1,1,1,1125,t,25,54,83,256,2024-12-30,7,7,0,2024-05-26,2024-09-15,4.86,4.86,4.71,5.0,5.0,4.71,4.57,,t,6,0,6,0
4092,4092,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,2,2.0,2 shared baths,1.0,2.0,840.0,1,1125,1,1,1,1125,t,29,59,89,267,2024-12-30,22,22,0,2024-05-12,2024-10-11,4.64,4.82,4.77,4.82,4.73,4.86,4.64,,t,6,0,6,0
4093,4093,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,1,2.0,2 shared baths,1.0,1.0,672.0,1,1125,1,2,1,1125,t,25,53,83,263,2024-12-30,8,8,0,2024-05-13,2024-09-04,4.88,4.75,4.63,4.75,4.88,4.75,4.5,,t,6,0,6,0
4097,4097,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,2,,1 private bath,1.0,,,1,1125,1,1,1,1125,t,28,58,88,181,2024-12-30,13,13,0,2024-05-19,2024-10-23,5.0,5.0,5.0,5.0,5.0,5.0,4.92,,t,6,0,6,0
4098,4098,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,2,1.0,1 private bath,1.0,2.0,672.0,1,1125,1,1,1,1125,t,28,58,88,266,2024-12-30,9,9,0,2024-05-25,2024-10-17,4.89,5.0,5.0,4.89,4.78,4.78,4.56,,t,6,0,6,0
4099,4099,2024-12-30,2013-02-10,within an hour,100.0,99%,f,10,11,t,t,59.335037,18.030801,Room in hotel,Private room,2,,1 private bath,1.0,,,1,1125,1,1,1,1125,t,28,58,86,253,2024-12-30,19,19,1,2024-05-16,2024-12-08,4.68,4.79,4.89,4.79,4.89,4.84,4.63,,t,6,0,6,0
4101,4101,2024-12-30,2020-08-25,within an hour,100.0,100%,f,6,8,t,t,59.3633395,17.8461848,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,600.0,1,365,1,1,365,365,t,25,46,76,287,2024-12-30,21,21,1,2024-04-18,2024-12-08,4.33,4.57,4.43,4.71,4.76,4.38,4.57,,t,6,6,0,0
4107,4107,2024-12-30,2020-09-24,within an hour,100.0,89%,f,6,6,t,t,59.34632,17.96963,Room in hotel,Private room,1,1.0,1 private bath,1.0,1.0,850.0,1,365,1,7,180,180,t,29,59,89,364,2024-12-30,0,0,0,,,,,,,,,,,t,6,0,6,0
4117,4117,2024-12-30,2020-09-24,within an hour,100.0,88%,f,9,9,t,t,59.33458801349728,17.979776128842012,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,2.0,1148.0,1,365,1,7,1,365,t,26,56,86,355,2024-12-30,3,3,0,2024-07-22,2024-07-26,4.67,4.0,4.0,4.33,4.67,5.0,4.33,,t,9,7,2,0
4118,4118,2024-12-30,2020-09-24,within an hour,100.0,88%,f,9,9,t,t,59.33519784460255,17.97917851679044,Room in aparthotel,Entire home/apt,1,1.0,1 bath,1.0,1.0,1260.0,1,365,1,2,180,180,t,30,60,90,365,2024-12-30,0,0,0,,,,,,,,,,,t,9,7,2,0
4166,4166,2024-12-30,2017-11-24,within an hour,100.0,100%,f,548,615,t,t,59.27057,17.90822,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,4.0,114705.0,1,1125,1,2,2,1125,t,10,10,10,10,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
4183,4183,2024-12-30,2016-07-24,within an hour,100.0,99%,t,2,2,t,t,59.31538,18.06029,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,1900.0,3,365,3,3,365,365,t,2,2,2,7,2024-12-30,17,17,1,2024-05-20,2024-12-01,4.88,4.71,4.71,4.88,5.0,4.94,4.65,,t,2,2,0,0
4186,4186,2024-12-30,2022-04-23,within an hour,100.0,100%,f,3,8,t,t,59.31718,18.07435,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,2.0,993.0,2,365,1,3,365,365,t,22,52,82,84,2024-12-30,23,23,5,2024-04-30,2024-12-25,4.83,4.83,4.7,4.96,4.96,5.0,4.78,,t,3,3,0,0
4206,4206,2024-12-30,2019-07-24,,,100%,f,1,1,t,t,59.318766876510345,18.0330810345926,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,0.0,1576.0,7,365,7,7,365,365,t,0,27,28,145,2024-12-30,14,14,0,2024-05-05,2024-09-22,4.5,4.57,4.29,4.64,4.79,4.71,4.64,,t,1,1,0,0
4214,4214,2024-12-30,2013-03-30,within an hour,100.0,100%,f,1,1,t,t,59.26459,18.07635,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,880.0,1,14,1,1,14,14,t,0,0,4,71,2024-12-30,3,3,0,2024-05-19,2024-08-10,4.67,4.67,5.0,4.67,4.33,5.0,5.0,,t,1,1,0,0
4227,4227,2024-12-30,2022-11-05,within an hour,100.0,100%,f,2,2,t,t,59.32536053216855,18.075308088295944,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1281.0,1,365,1,1,365,365,t,22,47,75,226,2024-12-30,37,37,4,2024-05-30,2024-12-15,4.65,4.78,4.81,4.92,4.65,4.97,4.7,,t,2,2,0,0
4243,4243,2024-12-30,2022-03-03,within an hour,95.0,100%,f,9,10,t,t,59.32351044791374,18.06910660071251,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1278.0,1,365,1,1,365,365,t,23,42,67,247,2024-12-30,13,13,2,2024-06-12,2024-12-08,4.69,4.62,4.85,4.62,4.85,4.92,4.62,,t,8,8,0,0
4245,4245,2024-12-30,2022-03-03,within an hour,95.0,100%,f,9,10,t,t,59.32575741949163,18.069388369254888,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,1278.0,1,365,1,1,365,365,t,25,48,74,259,2024-12-30,12,12,3,2024-06-15,2024-12-15,4.42,4.25,4.83,4.75,4.83,5.0,4.5,,t,8,8,0,0
4265,4265,2024-12-30,2022-03-03,within an hour,95.0,100%,f,9,10,t,t,59.32648,18.0737,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,1206.0,1,365,1,1,365,365,t,28,58,88,273,2024-12-30,11,11,0,2024-06-16,2024-11-10,4.91,4.91,5.0,4.91,4.91,4.91,4.55,,t,8,8,0,0
4294,4294,2024-12-30,2016-06-11,a few days or more,0.0,,f,1,2,t,t,59.30098870776904,18.09360947687436,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,3200.0,1,365,1,1,365,365,t,30,60,90,270,2024-12-30,0,0,0,,,,,,,,,,,t,1,1,0,0
4297,4297,2024-12-30,2022-03-03,within an hour,95.0,100%,f,9,10,t,t,59.32488,18.07556,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,1314.0,1,365,1,1,365,365,t,25,55,83,265,2024-12-30,11,11,1,2024-06-13,2024-12-08,4.82,4.73,5.0,5.0,5.0,5.0,4.82,,t,8,8,0,0
4302,4302,2024-12-30,2022-08-24,,,100%,f,1,1,t,t,59.30803,17.99115,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,,1,365,1,1,365,365,t,0,0,0,0,2024-12-30,1,1,0,2024-05-21,2024-05-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0
4321,4321,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.33621,18.08548,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,1050.0,3,365,3,3,1125,1125,t,15,35,54,228,2024-12-30,4,4,0,2024-05-23,2024-08-13,4.75,4.5,4.5,5.0,4.5,5.0,4.0,,t,23,23,0,0
4322,4322,2024-12-30,2023-12-07,within an hour,97.0,99%,f,23,24,t,t,59.33749794945722,18.08548768924854,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,1024.0,3,365,3,3,1125,1125,t,11,16,24,183,2024-12-30,4,4,1,2024-08-14,2024-12-22,4.75,4.75,4.5,4.75,4.75,4.75,4.75,,t,23,23,0,0
4365,4365,2024-12-30,2020-08-25,within an hour,100.0,100%,f,6,8,t,t,59.36215,17.84592,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,577.0,1,365,1,1,365,365,t,18,48,77,327,2024-12-30,22,22,2,2024-05-22,2024-12-22,4.32,4.23,4.45,4.68,4.73,4.09,4.36,,t,6,6,0,0
